name,price,speed,modules,price_per_gb,first_word_latency,cas_latency,planks,size
G.Skill Trident Z Royal 32 GB,275.35,"[4, 4000]","[2, 16]",8.605,8.0,16.0,2,32
Kingston Server Premier 32 GB,168.36,"[4, 2666]","[1, 32]",5.261,14.254,19.0,2,32
Kingston ValueRAM 32 GB,104.84,"[5, 4800]","[1, 32]",3.276,16.667,40.0,2,32
Mushkin Redline Lumina 32 GB,79.02,"[4, 2666]","[2, 16]",2.469,12.003,16.0,2,32
G.Skill F4-4133C19Q-32GTZSWF 32 GB,596.79,"[4, 4133]","[4, 8]",18.65,9.194,19.0,2,32
GeIL Polaris RGB 32 GB,139.99,"[5, 6400]","[2, 16]",4.375,11.875,38.0,2,32
OCZ OCZ2V6672G 2 GB,37.54,"[2, 667]","[1, 2]",18.77,14.993,5.0,2,2
Crucial CT25664AC667 2 GB,20.37,"[2, 667]","[1, 2]",10.185,14.993,5.0,2,2
Mushkin Essentials 8 GB,134.44,"[2, 800]","[2, 4]",16.805,15.0,6.0,2,8
Corsair CMSO8GX3M1C1333C9 8 GB,37.34,"[3, 1333]","[1, 8]",4.668,13.503,9.0,2,8
G.Skill Aegis 16 GB,72.0,"[3, 1333]","[2, 8]",4.5,13.503,9.0,2,16
Crucial CT8G3S160BM 8 GB,21.65,"[3, 1600]","[1, 8]",2.706,13.75,11.0,2,8
G.Skill Ripjaws 32 GB,83.09,"[4, 2133]","[2, 16]",2.597,14.065,15.0,2,32
Crucial CT4K16G4DFD8213 64 GB,299.95,"[4, 2133]","[4, 16]",4.687,14.065,15.0,2,64
Crucial CT16G4SFD8266 16 GB,62.4,"[4, 2666]","[1, 16]",3.9,14.254,19.0,2,16
Kingston HyperX Impact 16 GB,98.19,"[4, 2666]","[1, 16]",6.137,11.253,15.0,2,16
Mushkin Essentials 32 GB,58.97,"[4, 2400]","[2, 16]",1.843,14.167,17.0,2,32
Patriot Signature Line 8 GB,18.48,"[4, 2400]","[1, 8]",2.31,14.167,17.0,2,8
G.Skill Flare X 64 GB,171.39,"[4, 3200]","[4, 16]",2.678,10.0,16.0,2,64
Mushkin Redline 8 GB,31.99,"[3, 2133]","[2, 4]",3.999,9.376,10.0,2,8
Neo Forza FAYE 16 GB,114.99,"[4, 4600]","[2, 8]",7.187,8.261,19.0,2,16
Patriot Viper 4 GB,199.99,"[3, 1333]","[2, 2]",49.998,10.503,7.0,2,4
Kingston KVR13N9S8H/4 4 GB,34.86,"[3, 1333]","[1, 4]",8.715,13.503,9.0,2,4
Corsair CMV8GX3M2A1600C11 8 GB,44.99,"[3, 1600]","[2, 4]",5.624,13.75,11.0,2,8
Kingston KVR16N11H/8 8 GB,24.99,"[3, 1600]","[1, 8]",3.124,13.75,11.0,2,8
Kingston KVR1333D3E9SK2/16G 16 GB,128.88,"[3, 1333]","[2, 8]",8.055,13.503,9.0,2,16
Kingston KVR13E9/2I 2 GB,43.85,"[3, 1333]","[1, 2]",21.925,13.503,9.0,2,2
Mushkin Essentials 8 GB,23.28,"[4, 2133]","[2, 4]",2.91,14.065,15.0,2,8
G.Skill Trident Z 32 GB,158.88,"[4, 3600]","[4, 8]",4.965,9.444,17.0,2,32
Mushkin Essentials 16 GB,33.92,"[4, 2133]","[1, 16]",2.12,14.065,15.0,2,16
Crucial CT102472BA186D 8 GB,41.99,"[3, 1866]","[1, 8]",5.249,13.934,13.0,2,8
Mushkin Silverline 16 GB,56.99,"[4, 2666]","[2, 8]",3.562,14.254,19.0,2,16
Kingston Server Premier 16 GB,116.0,"[4, 3200]","[1, 16]",7.25,13.75,22.0,2,16
Kingston ValueRAM 8 GB,25.78,"[4, 3200]","[1, 8]",3.223,13.75,22.0,2,8
Kingston ValueRAM 32 GB,72.09,"[4, 2666]","[1, 32]",2.253,14.254,19.0,2,32
Mushkin Redline 16 GB,94.14,"[4, 3600]","[2, 8]",5.884,8.889,16.0,2,16
Mushkin Redline 16 GB,95.99,"[4, 2800]","[2, 8]",5.999,12.143,17.0,2,16
Mushkin Silverline 8 GB,118.99,"[4, 2133]","[1, 8]",14.874,14.065,15.0,2,8
G.Skill Ripjaws V 32 GB,206.12,"[4, 4000]","[4, 8]",6.441,8.5,17.0,2,32
Silicon Power SP016GBLFU213B02 16 GB,65.0,"[4, 2133]","[1, 16]",4.062,14.065,15.0,2,16
Thermaltake TOUGHRAM XG RGB 16 GB,165.99,"[4, 3600]","[2, 8]",10.374,10.0,18.0,2,16
Neo Forza MARS 16 GB,47.99,"[4, 4000]","[2, 8]",2.999,9.5,19.0,2,16
GeIL Polaris 32 GB,86.99,"[5, 5600]","[2, 16]",2.718,16.429,46.0,2,32
Crucial CT25664BA1067 2 GB,19.98,"[3, 1066]","[1, 2]",9.99,13.133,7.0,2,2
G.Skill ECO 4 GB,29.99,"[3, 1600]","[2, 2]",7.497,11.25,9.0,2,4
Kingston ValueRAM 3 GB,25.48,"[3, 1333]","[3, 1]",8.493,13.503,9.0,2,3
Kingston KVR1333D3N9K2/8G 8 GB,49.89,"[3, 1333]","[2, 4]",6.236,13.503,9.0,2,8
G.Skill Ripjaws X 16 GB,126.68,"[3, 1866]","[4, 4]",7.918,9.646,9.0,2,16
Kingston KVR667D2S5/1G 1 GB,9.78,"[2, 667]","[1, 1]",9.78,14.993,5.0,2,1
G.Skill Ripjaws Z 16 GB,89.98,"[3, 2133]","[4, 4]",5.624,8.439,9.0,2,16
Kingston KHX1600C9D3K8/32GX 32 GB,89.96,"[3, 1600]","[8, 4]",2.811,11.25,9.0,2,32
G.Skill Ares 16 GB,88.09,"[3, 2133]","[4, 4]",5.506,8.439,9.0,2,16
G.Skill NS 4 GB,22.23,"[3, 1333]","[1, 4]",5.558,13.503,9.0,2,4
Corsair CMSO4GX3M1C1600C11 4 GB,24.99,"[3, 1600]","[1, 4]",6.247,11.25,9.0,2,4
G.Skill Aegis 8 GB,69.0,"[3, 1333]","[1, 8]",8.625,13.503,9.0,2,8
Crucial CT2KIT51264BA160BJ 8 GB,34.99,"[3, 1600]","[2, 4]",4.374,13.75,11.0,2,8
Kingston KVR1333D3D4R9SK2/16G 16 GB,74.5,"[3, 1333]","[2, 8]",4.656,13.503,9.0,2,16
PNY NHS 8 GB,39.99,"[3, 1600]","[1, 8]",4.999,13.75,11.0,2,8
G.Skill Ripjaws 4 GB,20.56,"[4, 2666]","[1, 4]",5.14,13.503,18.0,2,4
Crucial CT2KIT25664BA160BJ 4 GB,34.99,"[3, 1600]","[2, 2]",8.748,13.75,11.0,2,4
Kingston Savage 16 GB,389.0,"[4, 3000]","[2, 8]",24.312,10.0,15.0,2,16
Kingston ValueRAM 8 GB,49.28,"[4, 2400]","[1, 8]",6.16,14.167,17.0,2,8
Kingston KSM24RS8/8MEI 8 GB,48.23,"[4, 2400]","[1, 8]",6.029,14.167,17.0,2,8
G.Skill Trident Z Royal 64 GB,339.0,"[4, 2666]","[2, 32]",5.297,13.503,18.0,2,64
Neo Forza MARS 16 GB,45.49,"[4, 3600]","[2, 8]",2.843,10.0,18.0,2,16
G.Skill Ripjaws V 32 GB,92.49,"[4, 2666]","[1, 32]",2.89,14.254,19.0,2,32
Kingston Server Premier 32 GB,109.99,"[4, 3200]","[1, 32]",3.437,13.75,22.0,2,32
TEAMGROUP Elite 64 GB,164.99,"[4, 2666]","[2, 32]",2.578,14.254,19.0,2,64
G.Skill Trident Z RGB 64 GB,399.95,"[4, 2400]","[4, 16]",6.249,12.5,15.0,2,64
Neo Forza MARS 32 GB,152.99,"[4, 3600]","[2, 16]",4.781,10.0,18.0,2,32
GeIL Polaris RGB 32 GB,125.99,"[5, 6400]","[2, 16]",3.937,11.875,38.0,2,32
G.Skill Ripjaws 32 GB,63.99,"[4, 2666]","[2, 16]",2.0,13.503,18.0,2,32
Kingston FURY Impact 16 GB,42.86,"[4, 2666]","[1, 16]",2.679,11.253,15.0,2,16
Kingston FURY Impact 32 GB,59.99,"[4, 2666]","[1, 32]",1.875,12.003,16.0,2,32
G.Skill F3-10666CL9D-8GBSQ 8 GB,21.19,"[3, 1333]","[2, 4]",2.649,13.503,9.0,2,8
Kingston KVR667D2D4F5/8G 8 GB,728.0,"[2, 667]","[1, 8]",91.0,14.993,5.0,2,8
G.Skill Ripjaws 16 GB,55.45,"[4, 3000]","[2, 8]",3.466,10.667,16.0,2,16
Mushkin Essentials 16 GB,28.68,"[3, 1600]","[2, 8]",1.792,13.75,11.0,2,16
Crucial CT2KIT102464BF160B 16 GB,40.44,"[3, 1600]","[2, 8]",2.527,13.75,11.0,2,16
TEAMGROUP T-Force Zeus 32 GB,48.99,"[4, 3200]","[1, 32]",1.531,13.75,22.0,2,32
Mushkin Essentials 16 GB,34.68,"[4, 2133]","[2, 8]",2.167,14.065,15.0,2,16
Kingston ValueRAM 8 GB,105.69,"[4, 2400]","[1, 8]",13.211,14.167,17.0,2,8
Kingston ValueRAM 16 GB,74.98,"[4, 2133]","[1, 16]",4.686,14.065,15.0,2,16
Kingston ValueRAM 2 GB,45.0,"[2, 800]","[2, 1]",22.5,15.0,6.0,2,2
Mushkin Essentials 4 GB,28.68,"[2, 800]","[2, 2]",7.17,12.5,5.0,2,4
Patriot Signature 8 GB,27.82,"[3, 1600]","[1, 8]",3.478,13.75,11.0,2,8
Crucial CT4K8G4DFS8213 32 GB,159.0,"[4, 2133]","[4, 8]",4.969,14.065,15.0,2,32
Mushkin Proline 32 GB,78.12,"[4, 2933]","[1, 32]",2.441,15.002,22.0,2,32
Mushkin Proline 16 GB,45.59,"[4, 2933]","[1, 16]",2.849,14.32,21.0,2,16
Kingston ValueRAM 2 GB,36.97,"[2, 533]","[1, 2]",18.485,15.009,4.0,2,2
Corsair XMS2 2 GB,74.95,"[2, 800]","[2, 1]",37.475,10.0,4.0,2,2
G.Skill Ripjaws 4 GB,21.36,"[3, 1600]","[2, 2]",5.34,11.25,9.0,2,4
Mushkin Essentials 4 GB,28.68,"[2, 667]","[2, 2]",7.17,14.993,5.0,2,4
Crucial CT51264BF160B 4 GB,17.0,"[3, 1600]","[1, 4]",4.25,13.75,11.0,2,4
G.Skill Ripjaws 8 GB,21.31,"[4, 2133]","[1, 8]",2.664,14.065,15.0,2,8
G.Skill Ripjaws 8 GB,26.46,"[4, 2400]","[2, 4]",3.308,13.333,16.0,2,8
Crucial CT2K16G4SFD8213 32 GB,98.0,"[4, 2133]","[2, 16]",3.062,14.065,15.0,2,32
Kingston ValueRAM 16 GB,94.99,"[4, 2133]","[1, 16]",5.937,14.065,15.0,2,16
Corsair Vengeance 8 GB,34.99,"[4, 2666]","[2, 4]",4.374,13.503,18.0,2,8
Corsair Vengeance Performance 8 GB,21.99,"[4, 2666]","[1, 8]",2.749,13.503,18.0,2,8
Kingston KVR26S19D8/16 16 GB,39.79,"[4, 2666]","[1, 16]",2.487,14.254,19.0,2,16
Kingston KCP426SS6/4 4 GB,21.1,"[4, 2666]","[1, 4]",5.275,12.753,17.0,2,4
Kingston Server Premier 8 GB,36.39,"[4, 2666]","[1, 8]",4.549,14.254,19.0,2,8
Mushkin Redline 32 GB,78.92,"[4, 2933]","[2, 16]",2.466,14.32,21.0,2,32
Mushkin Redline 64 GB,109.95,"[4, 3200]","[2, 32]",1.718,13.75,22.0,2,64
PROXMEM KERBEROS 32 GB,72.98,"[4, 3200]","[2, 16]",2.281,11.25,18.0,2,32
GeIL ORION V RGB 32 GB,269.99,"[5, 8000]","[2, 16]",8.437,9.5,38.0,2,32
Crucial CT12864AC800 1 GB,19.98,"[2, 800]","[1, 1]",19.98,15.0,6.0,2,1
Kingston Value 1 GB,22.99,"[2, 400]","[1, 1]",22.99,15.0,3.0,2,1
Kingston KVR533D2SO/1GR 1 GB,15.0,"[2, 533]","[1, 1]",15.0,15.009,4.0,2,1
Mushkin 991643 2 GB,12.99,"[3, 1066]","[1, 2]",6.495,13.133,7.0,2,2
Mushkin Essentials 8 GB,17.34,"[3, 1333]","[1, 8]",2.167,13.503,9.0,2,8
Mushkin Essentials 4 GB,23.55,"[3, 1600]","[2, 2]",5.888,13.75,11.0,2,4
Mushkin Essentials 16 GB,28.68,"[3, 1066]","[2, 8]",1.792,13.133,7.0,2,16
Corsair XMS3 8 GB,76.25,"[3, 1333]","[1, 8]",9.531,13.503,9.0,2,8
Kingston KVR16S11K2/16 16 GB,90.17,"[3, 1600]","[2, 8]",5.636,13.75,11.0,2,16
Corsair ValueSelect 8 GB,17.38,"[3, 1600]","[1, 8]",2.172,11.25,9.0,2,8
Samsung M471B5273DH0-CK0 4 GB,10.01,"[3, 1600]","[1, 4]",2.502,13.75,11.0,2,4
IBM 00D4955 4 GB,132.99,"[3, 1600]","[1, 4]",33.248,13.75,11.0,2,4
Samsung M393B2G70BH0-YH9 16 GB,28.2,"[3, 1333]","[1, 16]",1.762,13.503,9.0,2,16
Patriot Extreme Performance 32 GB,176.23,"[4, 2133]","[4, 8]",5.507,14.065,15.0,2,32
Crucial CT16G3ERSLD41339 16 GB,38.99,"[3, 1333]","[1, 16]",2.437,13.503,9.0,2,16
Kingston KVR13R9D4/16 16 GB,39.0,"[3, 1333]","[1, 16]",2.438,13.503,9.0,2,16
Mushkin Essentials 8 GB,15.99,"[3, 1600]","[1, 8]",1.999,13.75,11.0,2,8
Patriot Viper 4 8 GB,59.67,"[4, 2666]","[2, 4]",7.459,11.253,15.0,2,8
G.Skill Ripjaws 4 GB,15.02,"[4, 2133]","[1, 4]",3.755,14.065,15.0,2,4
G.Skill Ripjaws 16 GB,40.95,"[4, 2666]","[2, 8]",2.559,13.503,18.0,2,16
G.Skill Ripjaws 16 GB,99.0,"[4, 2666]","[1, 16]",6.188,13.503,18.0,2,16
Corsair Vengeance RGB 32 GB,338.82,"[4, 3000]","[4, 8]",10.588,10.0,15.0,2,32
Crucial CT102464BF186D 8 GB,26.8,"[3, 1866]","[1, 8]",3.35,13.934,13.0,2,8
G.Skill Ripjaws V 64 GB,339.0,"[4, 3600]","[4, 16]",5.297,10.556,19.0,2,64
Corsair CMSX4GX4M1A2400C16 4 GB,19.98,"[4, 2400]","[1, 4]",4.995,13.333,16.0,2,4
G.Skill Trident Z 16 GB,112.4,"[4, 4133]","[2, 8]",7.025,9.194,19.0,2,16
G.Skill Trident Z 16 GB,189.0,"[4, 4000]","[2, 8]",11.812,9.0,18.0,2,16
Kingston HyperX Impact 8 GB,74.98,"[4, 2933]","[1, 8]",9.373,11.592,17.0,2,8
Kingston Server Premier 8 GB,71.45,"[4, 2933]","[1, 8]",8.931,14.32,21.0,2,8
Kingston Server Premier 16 GB,146.99,"[4, 3200]","[1, 16]",9.187,13.75,22.0,2,16
Mushkin Redline Lumina 16 GB,51.82,"[4, 2666]","[2, 8]",3.239,12.003,16.0,2,16
Mushkin Silverline 16 GB,133.99,"[4, 2133]","[1, 16]",8.374,14.065,15.0,2,16
Mushkin Silverline 4 GB,37.99,"[4, 2133]","[1, 4]",9.498,14.065,15.0,2,4
Mushkin Silverline 8 GB,100.99,"[4, 2133]","[1, 8]",12.624,14.065,15.0,2,8
Mushkin Silverline 16 GB,34.35,"[4, 2666]","[1, 16]",2.147,14.254,19.0,2,16
Mushkin Silverline 32 GB,80.34,"[4, 3200]","[1, 32]",2.511,13.75,22.0,2,32
Silicon Power SP004GBLFU213N02 4 GB,43.26,"[4, 2133]","[1, 4]",10.815,14.065,15.0,2,4
G.Skill Ripjaws X 4 GB,49.99,"[3, 1333]","[2, 2]",12.498,13.503,9.0,2,4
Mushkin 991586 2 GB,14.64,"[3, 1333]","[1, 2]",7.32,13.503,9.0,2,2
Mushkin Essentials 4 GB,23.55,"[3, 1333]","[2, 2]",5.888,13.503,9.0,2,4
G.Skill F3-12800CL11S-4GBSQ 4 GB,43.0,"[3, 1600]","[1, 4]",10.75,13.75,11.0,2,4
G.Skill Ripjaws Z 32 GB,178.52,"[3, 2133]","[8, 4]",5.579,8.439,9.0,2,32
G.Skill Sniper Gaming 16 GB,87.83,"[3, 2133]","[4, 4]",5.489,8.439,9.0,2,16
Crucial CT2K4G3S1067M 8 GB,30.0,"[3, 1066]","[2, 4]",3.75,13.133,7.0,2,8
Corsair CMV4GX3M1A1600C11 4 GB,24.99,"[3, 1600]","[1, 4]",6.247,13.75,11.0,2,4
Kingston KVR16LS11/8 8 GB,28.91,"[3, 1600]","[1, 8]",3.614,13.75,11.0,2,8
Kingston KTL-TP3CL/8G 8 GB,34.97,"[3, 1600]","[1, 8]",4.371,13.75,11.0,2,8
Crucial Ballistix Sport 8 GB,59.9,"[3, 1600]","[2, 4]",7.487,11.25,9.0,2,8
Crucial CT2KIT25664BA160B 4 GB,23.0,"[3, 1600]","[2, 2]",5.75,13.75,11.0,2,4
G.Skill Aegis 8 GB,76.0,"[3, 1333]","[2, 4]",9.5,13.503,9.0,2,8
G.Skill AEGIS 4GB 4 GB,45.0,"[3, 1600]","[1, 4]",11.25,13.75,11.0,2,4
Crucial CT2K2G3S1067M 4 GB,35.99,"[3, 1066]","[2, 2]",8.998,13.133,7.0,2,4
Crucial CT2K8G3S160BM 16 GB,67.0,"[3, 1600]","[2, 8]",4.188,13.75,11.0,2,16
GeIL Green 8 GB,88.99,"[3, 1333]","[2, 4]",11.124,13.503,9.0,2,8
Crucial CT51264BF160BJ 4 GB,16.5,"[3, 1600]","[1, 4]",4.125,13.75,11.0,2,4
Crucial CT8G3ERSLD4160B 8 GB,26.99,"[3, 1600]","[1, 8]",3.374,13.75,11.0,2,8
Kingston KVR16LR11S8K4/16 16 GB,462.0,"[3, 1600]","[4, 4]",28.875,13.75,11.0,2,16
Kingston KVR16R11S4/8 8 GB,48.73,"[3, 1600]","[1, 8]",6.091,13.75,11.0,2,8
Kingston KVR16LR11S8/4 4 GB,46.71,"[3, 1600]","[1, 4]",11.678,13.75,11.0,2,4
Kingston KVR13LR9D4K4/64 64 GB,398.78,"[3, 1333]","[4, 16]",6.231,13.503,9.0,2,64
Kingston ValueRAM 48 GB,98.99,"[3, 1600]","[3, 16]",2.062,13.75,11.0,2,48
Crucial CT2K51264BD160BJ 8 GB,32.0,"[3, 1600]","[2, 4]",4.0,13.75,11.0,2,8
Crucial CT51264BF186DJ 4 GB,26.4,"[3, 1866]","[1, 4]",6.6,13.934,13.0,2,4
Mushkin Essentials 32 GB,336.6,"[3, 1600]","[2, 16]",10.519,13.75,11.0,2,32
G.Skill Aegis 64 GB,616.82,"[4, 2133]","[4, 16]",9.638,14.065,15.0,2,64
Kingston ValueRAM 8 GB,59.99,"[4, 2133]","[1, 8]",7.499,14.065,15.0,2,8
Kingston ValueRAM 16 GB,74.93,"[4, 2133]","[1, 16]",4.683,14.065,15.0,2,16
Kingston KCP421NS8/4 4 GB,32.99,"[4, 2133]","[1, 4]",8.248,14.065,15.0,2,4
Corsair Vengeance LPX 64 GB,887.54,"[4, 3600]","[8, 8]",13.868,10.0,18.0,2,64
V7 V7192008GBS 8 GB,27.54,"[4, 2400]","[1, 8]",3.442,14.167,17.0,2,8
Crucial CT2K8G3ERSLS4160B 16 GB,230.14,"[3, 1600]","[2, 8]",14.384,13.75,11.0,2,16
Kingston ValueRAM 16 GB,50.35,"[4, 2400]","[1, 16]",3.147,14.167,17.0,2,16
Kingston KCP426NS6/4 4 GB,17.69,"[4, 2666]","[1, 4]",4.423,14.254,19.0,2,4
Neo Forza FAYE 64 GB,269.99,"[4, 3000]","[2, 32]",4.219,10.0,15.0,2,64
G.Skill Trident Z Royal 64 GB,549.99,"[4, 3600]","[4, 16]",8.594,7.778,14.0,2,64
Kingston Server Premier 16 GB,57.06,"[4, 2666]","[1, 16]",3.566,14.254,19.0,2,16
G.Skill F4-3600C16Q2-64GTZKK 64 GB,382.62,"[4, 3600]","[8, 8]",5.978,8.889,16.0,2,64
TEAMGROUP Night Hawk RGB Gen 2 16 GB,109.99,"[4, 4000]","[2, 8]",6.874,9.0,18.0,2,16
Timetec PINNACLE Konduit RGB 32 GB,79.99,"[4, 3200]","[1, 32]",2.5,10.0,16.0,2,32
GeIL Polaris RGB 32 GB,99.99,"[5, 6000]","[2, 16]",3.125,12.667,38.0,2,32
G.Skill F3-12800CL9D-8GBSQ 8 GB,21.19,"[3, 1600]","[2, 4]",2.649,11.25,9.0,2,8
G.Skill Ripjaws 32 GB,94.98,"[4, 3000]","[2, 16]",2.968,10.667,16.0,2,32
TEAMGROUP T-Force Zeus 16 GB,27.99,"[4, 3200]","[1, 16]",1.749,13.75,22.0,2,16
Mushkin Proline 16 GB,45.59,"[4, 2666]","[1, 16]",2.849,14.254,19.0,2,16
Crucial CT16G4RFD8266 16 GB,44.89,"[4, 2666]","[1, 16]",2.806,14.254,19.0,2,16
Crucial CT8G4SFS8266 8 GB,26.28,"[4, 2666]","[1, 8]",3.285,14.254,19.0,2,8
Kingston Server Premier 16 GB,52.44,"[4, 2666]","[1, 16]",3.277,14.254,19.0,2,16
Mushkin Redline 32 GB,60.99,"[4, 3200]","[2, 16]",1.906,13.75,22.0,2,32
TEAMGROUP T-Create Classic 32 GB,48.99,"[4, 3200]","[1, 32]",1.531,13.75,22.0,2,32
Corsair Mac Memory 16 GB,79.99,"[3, 1600]","[2, 8]",4.999,13.75,11.0,2,16
Crucial CT32G4RFD4293 32 GB,83.15,"[4, 2933]","[1, 32]",2.598,14.32,21.0,2,32
Patriot Viper Steel 16 GB,28.99,"[4, 2666]","[1, 16]",1.812,13.503,18.0,2,16
Silicon Power SP008GBSFU240B02 8 GB,51.87,"[4, 2400]","[1, 8]",6.484,14.167,17.0,2,8
Patriot PSD22G6672S 2 GB,42.49,"[2, 667]","[1, 2]",21.245,14.993,5.0,2,2
Mushkin 991741 4 GB,69.52,"[2, 800]","[1, 4]",17.38,15.0,6.0,2,4
Corsair CMSO16GX3M2C1600C11 16 GB,74.99,"[3, 1600]","[2, 8]",4.687,11.25,9.0,2,16
Crucial CT8G4RFS824A 8 GB,38.99,"[4, 2400]","[1, 8]",4.874,14.167,17.0,2,8
Crucial CT2K16G4SFD8266 32 GB,113.98,"[4, 2666]","[2, 16]",3.562,14.254,19.0,2,32
Kingston ValueRAM 16 GB,40.0,"[4, 3200]","[1, 16]",2.5,13.75,22.0,2,16
Mushkin Proline 32 GB,78.12,"[4, 2933]","[1, 32]",2.441,14.32,21.0,2,32
Corsair VS1GB533D2 1 GB,29.99,"[2, 533]","[1, 1]",29.99,15.009,4.0,2,1
Corsair VS4GSDSKIT667D2 4 GB,54.99,"[2, 667]","[2, 2]",13.748,14.993,5.0,2,4
Crucial CT2KIT12864AC800 2 GB,35.86,"[2, 800]","[2, 1]",17.93,15.0,6.0,2,2
Crucial CT2KIT25664AC667 4 GB,34.99,"[2, 667]","[2, 2]",8.748,14.993,5.0,2,4
Kingston ValueRAM 2 GB,29.96,"[2, 667]","[2, 1]",14.98,14.993,5.0,2,2
Mushkin Essentials 8 GB,134.44,"[2, 667]","[2, 4]",16.805,14.993,5.0,2,8
Mushkin 991556 2 GB,15.72,"[2, 667]","[1, 2]",7.86,14.993,5.0,2,2
Mushkin Essentials 8 GB,16.98,"[3, 1600]","[1, 8]",2.123,13.75,11.0,2,8
G.Skill F3-1600C11D-16GSL 16 GB,34.21,"[3, 1600]","[2, 8]",2.138,13.75,11.0,2,16
OCZ OCZ2M8004GK 4 GB,61.2,"[2, 800]","[2, 2]",15.3,12.5,5.0,2,4
Mushkin Essentials 16 GB,28.68,"[3, 1600]","[2, 8]",1.792,13.75,11.0,2,16
Crucial CT16G4VFD4213 16 GB,74.95,"[4, 2133]","[1, 16]",4.684,14.065,15.0,2,16
Crucial CT8G4VFS4213 8 GB,48.99,"[4, 2133]","[1, 8]",6.124,14.065,15.0,2,8
Crucial CT8G4RFS4213 8 GB,38.97,"[4, 2133]","[1, 8]",4.871,14.065,15.0,2,8
Mushkin 992082 32 GB,114.99,"[3, 1333]","[1, 32]",3.593,13.503,9.0,2,32
Kingston KVR13R9D4K4/64I 64 GB,174.99,"[3, 1333]","[4, 16]",2.734,13.503,9.0,2,64
Crucial CT2KIT102464BF186D 16 GB,45.0,"[3, 1866]","[2, 8]",2.812,13.934,13.0,2,16
Crucial CT8G4RFS424A 8 GB,39.99,"[4, 2400]","[1, 8]",4.999,14.167,17.0,2,8
Mushkin Essentials 16 GB,34.68,"[4, 2400]","[2, 8]",2.167,14.167,17.0,2,16
Kingston KTH-PL426S8/8G 8 GB,34.6,"[4, 2666]","[1, 8]",4.325,14.254,19.0,2,8
Crucial CT32G4LFD424A 32 GB,109.95,"[4, 2400]","[1, 32]",3.436,14.167,17.0,2,32
G.Skill Ripjaws 16 GB,34.99,"[4, 2666]","[2, 8]",2.187,14.254,19.0,2,16
Crucial CT16G4VFS4266 16 GB,89.99,"[4, 2666]","[1, 16]",5.624,14.254,19.0,2,16
Crucial CT32G4LFD4266 32 GB,129.97,"[4, 2666]","[1, 32]",4.062,14.254,19.0,2,32
Mushkin Essentials 32 GB,57.03,"[4, 2666]","[1, 32]",1.782,14.254,19.0,2,32
G.Skill Trident Z 16 GB,229.0,"[4, 3466]","[2, 8]",14.312,9.233,16.0,2,16
Crucial CT16G4RFD8293 16 GB,72.98,"[4, 2933]","[1, 16]",4.561,14.32,21.0,2,16
Crucial CT16G4RFS4293 16 GB,274.98,"[4, 2933]","[1, 16]",17.186,14.32,21.0,2,16
Kingston KTH-PL426/32G 32 GB,91.4,"[4, 2666]","[1, 32]",2.856,14.254,19.0,2,32
Kingston Server Premier 8 GB,32.67,"[4, 2666]","[1, 8]",4.084,14.254,19.0,2,8
Kingston ValueRAM 16 GB,40.0,"[4, 3200]","[1, 16]",2.5,13.75,22.0,2,16
Mushkin Redline 64 GB,299.99,"[4, 3600]","[2, 32]",4.687,10.0,18.0,2,64
Mushkin Redline 16 GB,48.42,"[4, 2933]","[2, 8]",3.026,14.32,21.0,2,16
Mushkin Proline 16 GB,45.59,"[4, 2933]","[1, 16]",2.849,14.32,21.0,2,16
Kingston FURY Impact 16 GB,34.99,"[4, 2666]","[1, 16]",2.187,12.003,16.0,2,16
Crucial CT51264BA1339 4 GB,19.82,"[3, 1333]","[1, 4]",4.955,13.503,9.0,2,4
ADATA Supreme 4 GB,59.98,"[3, 1333]","[1, 4]",14.995,13.503,9.0,2,4
Corsair VS2GSDS667D2 2 GB,49.99,"[2, 667]","[1, 2]",24.995,14.993,5.0,2,2
Corsair CMSO8GX3M2A1333C9 8 GB,54.99,"[3, 1333]","[2, 4]",6.874,13.503,9.0,2,8
Crucial CT2KIT25664AC800 4 GB,28.99,"[2, 800]","[2, 2]",7.247,15.0,6.0,2,4
G.Skill F2-5300CL5S-2GBSQ 2 GB,27.99,"[2, 667]","[1, 2]",13.995,14.993,5.0,2,2
Kingston KVR667D2S5/2G 2 GB,45.49,"[2, 667]","[1, 2]",22.745,14.993,5.0,2,2
Kingston ValueRAM 1 GB,40.76,"[2, 533]","[1, 1]",40.76,15.009,4.0,2,1
Kingston KHX5300S2LLK2/2G 2 GB,44.99,"[2, 667]","[2, 1]",22.495,11.994,4.0,2,2
Mushkin Essentials 8 GB,23.55,"[3, 1066]","[2, 4]",2.944,13.133,7.0,2,8
Mushkin Essentials 2 GB,17.34,"[2, 800]","[1, 2]",8.67,12.5,5.0,2,2
Mushkin Essentials 2 GB,17.34,"[2, 667]","[1, 2]",8.67,14.993,5.0,2,2
Mushkin 996647 8 GB,23.55,"[3, 1333]","[2, 4]",2.944,13.503,9.0,2,8
Crucial CT25664BF1339 2 GB,14.99,"[3, 1333]","[1, 2]",7.495,13.503,9.0,2,2
Mushkin Essentials 8 GB,23.55,"[3, 1600]","[2, 4]",2.944,13.75,11.0,2,8
AMD AE34G1609U1 4 GB,40.13,"[3, 1600]","[1, 4]",10.033,11.25,9.0,2,4
